,code,landmark,category,name,vLat,vLong
1163,BX41,"New York, New York Stairs",Historic Site,Mount Hope,40.846043331805284,-73.91170096275461
1164,BX41,The X Collective Exhibit,Art Gallery,Mount Hope,40.84355163574219,-73.91007995605469
1165,BX43,Gun Hill,Monument / Landmark,Norwood,40.87791921019901,-73.8740231646522
1166,BX43,The Duncombe Bridge,Bridge,Norwood,40.87571445608178,-73.87162858209753
1167,BX43,Valentine Varian House,History Museum,Norwood,40.87739070189128,-73.87932300567627
1168,BX43,Mosholu Montefiore Community Center,Performing Arts Venue,Norwood,40.88204133336806,-73.8804594761466
1169,BX43,Faustico's Studio,Art Gallery,Norwood,40.877617,-73.88576
1170,BX43,Museum Of Bronx History,Museum,Norwood,40.87737447749072,-73.87944102287292
1171,BX44,KOC's,Historic Site,Williamsbridge-Olinville,40.88407516479492,-73.85081481933594
1172,BX44,Nest Music Conservatory,Performing Arts Venue,Williamsbridge-Olinville,40.879745,-73.863455
1173,BX44,Tattoo Studio,Public Art,Williamsbridge-Olinville,40.874317,-73.85806
1174,BX44,Monica Row,Art Gallery,Williamsbridge-Olinville,40.87889,-73.86135
1175,BX44,Heather Rowe,Beach,Williamsbridge-Olinville,40.878875425000004,-73.8652466
1176,BX44,Berth Gómez,Art Gallery,Williamsbridge-Olinville,40.8749395608902,-73.85842859745026
1177,BX44,"Louis Restaurant ""Godfather""",Historic Site,Williamsbridge-Olinville,40.87811169112755,-73.86629378352589
1178,BX46,Calming Fountain,Public Art,Parkchester,40.8382622143498,-73.85943757934255
1179,BX46,Parkchester Terracotta Statue,Public Art,Parkchester,40.838968294788714,-73.85662078857422
1180,BX46,inkzone,Art Gallery,Parkchester,40.83538672387201,-73.86267017245912
1181,BX46,Kips Bay Boys & Girls Club  presents Broadway Babies XXVIII,Performing Arts Venue,Parkchester,40.83543152074872,-73.86033287916004
1182,BX46,Throggs Neck 9/11 Memorial,Monument / Landmark,Parkchester,40.84079978733043,-73.85797258672426
1183,BX49,The Pelham Parkway Christmas House,Historic Site,Pelham Parkway,40.85781688038045,-73.83979398907248
1184,BX49,Bronx house,Performing Arts Venue,Pelham Parkway,40.8566890843586,-73.86046675741161
1185,BX49,WEMAGAZ™,Public Art,Pelham Parkway,40.85024171839267,-73.86606216430664
1186,BX49,Regis Philbin Avenue,Historic Site,Pelham Parkway,40.850943313140945,-73.86701160662892
1187,BX49,John Cage's Waltz 2.2,Public Art,Pelham Parkway,40.857942904387244,-73.8409674167633
1188,BX49,Bizer Bang Blvd,Art Gallery,Pelham Parkway,40.84331800644135,-73.85726621632809
1189,BX49,Miss Lucy's advice,Theater,Pelham Parkway,40.845724,-73.857396
1190,BX49,John Cage's Waltz 48.2,Public Art,Pelham Parkway,40.85158888191181,-73.86778950691223
1191,BX49,Tracey Luckner: A Sense of Place exhibit,Art Gallery,Pelham Parkway,40.85593032836914,-73.85802459716797
1192,BX49,Morris Park Tattoo,Public Art,Pelham Parkway,40.848199,-73.856271
1193,BX49,Bronx Council on the Arts,Art Gallery,Pelham Parkway,40.86548441666667,-73.85231745
1194,BX49,"Tidal Wave Cheer, Step & Dance Competition",Performing Arts Venue,Pelham Parkway,40.85963821411133,-73.86076354980469
1195,BX49,Silver Laundromat,Historic Site,Pelham Parkway,40.844452200000006,-73.8479992
1196,BX49,gazilian  bubbles,Theater,Pelham Parkway,40.85113,-73.866046
1197,BX52,Unionport Bridge,Bridge,Schuylerville-Throgs Neck-Edgewater Park,40.82853298221389,-73.84130042098016
1198,BX52,Silver Beach,Beach,Schuylerville-Throgs Neck-Edgewater Park,40.81339791645437,-73.80961196114379
1199,BX52,D A Beach Club,Beach,Schuylerville-Throgs Neck-Edgewater Park,40.829406076415935,-73.81430314766577
1200,BX52,Verizon,Theater,Schuylerville-Throgs Neck-Edgewater Park,40.8196990933496,-73.843534561531
1201,BX52,Westchester Country Club,Beach,Schuylerville-Throgs Neck-Edgewater Park,40.83982744772867,-73.81513210283065
1202,BX52,Beach,Beach,Schuylerville-Throgs Neck-Edgewater Park,40.806654120082285,-73.82536779652138
1203,BX52,Manhem Beach Club,Beach,Schuylerville-Throgs Neck-Edgewater Park,40.82808195186595,-73.81938118874751
1204,BX52,John Cage's Waltz 49.3,Public Art,Schuylerville-Throgs Neck-Edgewater Park,40.8235281418143,-73.81432771682739
1205,BX52,John Cage's Waltz 35.3,Public Art,Schuylerville-Throgs Neck-Edgewater Park,40.81353315047182,-73.82551789283752
1206,BX52,Bronxonia Yacht Club,Beach,Schuylerville-Throgs Neck-Edgewater Park,40.82501981106104,-73.8144126842693
1207,BX52,Big Oak Beach,Beach,Schuylerville-Throgs Neck-Edgewater Park,40.822779,-73.806561
1208,BX52,Mel's Full Bladder,Historic Site,Schuylerville-Throgs Neck-Edgewater Park,40.82923683477922,-73.84122001442189
1209,BX52,Sea Wall,Beach,Schuylerville-Throgs Neck-Edgewater Park,40.82279168320053,-73.8076646528892
1210,BX52,Sandy Beach,Beach,Schuylerville-Throgs Neck-Edgewater Park,40.824887,-73.810584
1211,BX52,Enchanted Forest,Beach,Schuylerville-Throgs Neck-Edgewater Park,40.83133207830194,-73.81714715593525
1212,BX52,K-Ade and Co.,Historic Site,Schuylerville-Throgs Neck-Edgewater Park,40.817221,-73.819815
1213,BX52,Divine Theater,Performing Arts Venue,Schuylerville-Throgs Neck-Edgewater Park,40.829,-73.83246
1214,BX52,John Cage's Waltz 44.2,Public Art,Schuylerville-Throgs Neck-Edgewater Park,40.81608278768728,-73.81561517715454
1215,BX52,Doggie Beach,Beach,Schuylerville-Throgs Neck-Edgewater Park,40.824234,-73.812351
1216,BX52,Lobster house,Art Gallery,Schuylerville-Throgs Neck-Edgewater Park,40.83740601569525,-73.82692435679661
1217,BX55,inkzone,Art Gallery,Soundview-Bruckner,40.83538672387201,-73.86267017245912
1218,BX55,Hardpark New York,Historic Site,Soundview-Bruckner,40.83505603665298,-73.86655794273292
1219,BX55,The Gallery 172,Art Gallery,Soundview-Bruckner,40.831763,-73.875143
1220,BX55,SummerStage - Soundview Park,Performing Arts Venue,Soundview-Bruckner,40.81986646357593,-73.87197375297546
1221,BX55,J&L photo studio,Public Art,Soundview-Bruckner,40.829529,-73.87489
1222,BX55,Manny's Lounge,Performing Arts Venue,Soundview-Bruckner,40.83272159099579,-73.863938
1223,BX59,Unionport Bridge,Bridge,Westchester-Unionport,40.82853298221389,-73.84130042098016
1224,BX59,BAAD! The Bronx Academy of Arts and Dance,Indie Theater,Westchester-Unionport,40.838194177752165,-73.84455685905208
1225,BX59,Cephas Center For The Arts,Theater,Westchester-Unionport,40.838279450849434,-73.84456834551098
1226,BX59,Center Stage Community Playhouse,Theater,Westchester-Unionport,40.83828544,-73.844543
1227,BX59,Cephas Center For The Arts,Theater,Westchester-Unionport,40.831027,-73.852693
1228,BX59,Mel's Full Bladder,Historic Site,Westchester-Unionport,40.82923683477922,-73.84122001442189
1229,BX59,Magic Night New York,Performing Arts Venue,Westchester-Unionport,40.838981,-73.848027
1230,BX59,John Cage's Waltz 6.3,Public Art,Westchester-Unionport,40.825224948549874,-73.85104179382324
1231,BX59,Foster Hall - Center Stage Community Players,Indie Theater,Westchester-Unionport,40.838076,-73.844697
1232,BX62,East 238st Bridge,Bridge,Woodlawn-Wakefield,40.903508680142046,-73.8597580270854
1233,BX62,Scotts Bridge,Bridge,Woodlawn-Wakefield,40.90948085911939,-73.84390787303771
1234,BX62,Bison's Landing,Art Gallery,Woodlawn-Wakefield,40.89918903235937,-73.86994909580334
